id	picture	name	price	authority	date	controller	article_violated	type	source	summary
308	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	2000	Spanish Data Protection Authority (AEPD)	06/09/2020	Property Owner	Art. 5 (1) c) GDPR	Non-compliance with lawful basis for data processing		The property owner unlawfully used a CCTV camera to capture the public roads, thus violating the principle of data minimization.
309	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	2000	Spanish Data Protection Authority (AEPD)	06/09/2020	Attorney	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security		The attorney submitted a set of documents on the back of which were written the personal data of certain parties.
310	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	3000	Spanish Data Protection Authority (AEPD)	06/09/2020	Salad Market S.L.	 Art. 13 GDPR|Art, 14 GDPR	Insufficient fulfilment of information obligations		The company was fined because it didn’t enough legal basis to use video surveillance on the business premises. Moreover, the company also lacked sufficient information when it used cookies on its official website.
312	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	25000	Spanish Data Protection Authority (AEPD)	06/09/2020	Glovoapp23	Art. 37 GDPR	No data protection officer appointed		The company failed to appoint a data protection officer that would receive the data subjects’ requests. Moreover, the company’s website didn’t have any information related to the data protection officer’s contact details.
313	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	39000	Spanish Data Protection Authority (AEPD)	06/09/2020	 Xfera Moviles S.A.	Art. 5 (1) f) GDPR	Non-compliance with lawful basis for data processing		A customer complained about receiving SMS messages from Xfera Moviles related to the non-payment and subsequent suspension of services of the account of another data subject unrelated to the customer.
314	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	75000	Spanish Data Protection Authority (AEPD)	06/09/2020	Equifax Iberica, S.L.	Art. 15 GDPR	Non-compliance with subjects' rights protection safeguards		The data subject demanded that his data was deleted from the records of the National Association of Financial Credit Institutions (ASNEF). However, Equifax Iberica denied his right by saying that the complainant was excessive in another previous request of data deletion. The data protection authority deemed this to be a violation of the data subject’s right for data deletion under the GDPR, and as a breach of blocking obligations under the national data protection laws.
316	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	540	Spanish Data Protection Authority (AEPD)	06/09/2020	Chenming Ye (Bazar Real)	Art. 13 GDPR|Art. 14 GDPR	Information obligation non-compliance		A CCTV camera was unlawfully used in a shop without the proper information.
317	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	5000	Spanish Data Protection Authority (AEPD)	06/09/2020	Consulting de Seguridad e Investigacion Miora Dp Madrid S.L.	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with subjects' rights protection safeguards		The data subject received marketing messages without his consent.
318	https://www.privacyaffairs.com/wp-content/uploads/2019/10/belgium.svg	Belgium	5000	Belgian Data Protection Authority (APD)	06/08/2020	Municipal employee	Art. 5 GDPR|Art. 6 GDPR	Failure to comply with data processing principles		During a municipal election in the year 2018, the data controller was found guilty of sending election advertisements by means of a list of contacts that had unlawfully accessed. The recipients of the advertisements were employee in the same municipal administration.
321	https://www.privacyaffairs.com/wp-content/uploads/2019/10/denmark.svg	Denmark	6700	Danish Data Protection Authority (Datatilsynet)	06/30/2020	Lejre Municipality	Art. 5 GDPR|Art. 6 GDPR|Art. 33 GDPR|Art. 34 GDPR	Failure to implement sufficient measures to ensure information security		The Lejre Municipal Child and Youth Centre was found guilty by the data protection authority of regularly posting small sensitive recordings showing citizens under the age of 18 on the Lehre Municipal Personnel Portal. This portal was accessible by any and all Lejre Municipality employees, despite the fact that many of these employees did not work at the Child and Youth Centre, or whether they had any relation to these cases or not. Furthermore, the data protection authority found that the Child and Youth Centre did not comply with the obligation to inform the citizens in these recordings of this data breach.
322	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	1240000	Data Protection Authority of Baden-Wuerttemberg	06/30/2020	Allgemeine Ortskrankenkasse	Art. 5 GDPR|Art. 6 GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security		The insurance company AOK Baden-Würtemberg organized competitions between 2015 to 2019. During these competitions, the company collected the personal data of the participants, among which was the health insurance affiliation. This company had planned to use the data of those participants that had given their consent to send them marketing material. The AOK used particular technical and organization measures to make sure that only those participants that had given their consent would receive these advertising materials. However, the AOK’s standards did not meet the legal requirements in this case. As a result, more than 500 participants to a lottery received marketing materials without having given their consent previously. The AOK- Würtemberg terminated this process as soon as it found out about this issue, as it wanted to examine all the other cases in which it sent marketing materials to participants.
323	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	288000	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	06/12/2020	Digi Távközlési Szolgáltató Kft.	Art. 5 (1) b), (e) GDPR|Art. 32 (1), (2) GDPR	Failure to implement sufficient measures to ensure information security		The company in question had flagrantly breached the principles of storage restriction and purpose limitation when it was found out to have a large amount of customer data in its databases that was not relevant any longer for any essential purpose of the company. Moreover, there was no data retention period established for this data. In addition to this, the data protection authority discovered that the company had not properly ensured the risk prevention in the data management as well as data security, inter alia, and arguing. The company did not employ any encryption protocols to secure this data.
324	https://www.privacyaffairs.com/wp-content/uploads/2020/07/ireland.svg	Ireland	40000	Data Protection Authority of Ireland	06/30/2020	Tusla Child and Family Agency	Art. 33 GDPR	Failure to implement sufficient measures to ensure information security		The company in question issued a letter in which it made abuse allegations to a particular third party. The third party posted this letter on social media.
325	https://www.privacyaffairs.com/wp-content/uploads/2020/07/isle-of-man.svg	Isle of Man	13000	Information Commissioner of Isle of Man	06/25/2020	Department of Home Affairs	Art. 12 GDPR|Art. 15 GDPR	Failure to comply with processing principles		The Department of Home Affairs was found guilty of compliance failure with the right of access to personal data as described by Articles 12 and 15 of the GDPR. Moreover, the Isle of Man declared that it would willingly apply the GDPR despite the fact that the Isle of Man is not an EU state.
326	https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg	Norway	28000	Norwegian Supervisory Authority (Datatilsynet)	06/19/2020	Aquateknikk AS	Art. 5 GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing		The company requested access to data from a credit agency without any legal basis.
327	https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg	Norway	112000	Norwegian Supervisory Authority (Datatilsynet)	06/22/2020	Østfold HF Hospital	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security		From 2013 to 2019, the Østfold HF Hospital did not properly control or manage access to patient folders in which it stored sensitive data (e.g. reason for hospitalization). The Datatilsynet concluded that the hospital had not ensured the proper organizational or technical measures required to protect the personal data. Therefore, the hospital had breached both the GDPR and the Patient Records Act.
